=== MASTER TRACE: AHMED ===
Targets: ACCUMULATION and SPINS

####################################################################################################
 TARGET: ACCUMULATION
####################################################################################################

Gap #003 | CurLen:  11 | Prev1:  29 | Prev2: 132 | Result: MISSED (NAT DUP)
    T-03 | SEQ: 46564 | POS:  1 | [   WAITING  ] | [steal   |steal   |steal   ]
    T+40 | SEQ: 59465 | POS:158 | [V5_SHIELD_L ] | [attack  |attack  |goldSack]
    T+41 | SEQ: 59466 | POS:159 | [V5_SHIELD_L ] | [coin    |steal   |spins   ]
    T+42 | SEQ: 59467 | POS:160 | [V5_SHIELD_L ] | [accumula|accumula|accumula] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #129 | CurLen: 159 | Prev1:  12 | Prev2: 160 | Result: MISSED (NAT DUP)
    T-15 | SEQ: 59586 | POS:107 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-14 | SEQ: 59587 | POS:108 | [   WAITING  ] | [coin    |shield  |shield  ]
    T-13 | SEQ: 59588 | POS:109 | [   WAITING  ] | [coin    |spins   |spins   ]
    T-12 | SEQ: 59589 | POS:110 | [R01_COMBO   ] | [attack  |spins   |goldSack]
    T-11 | SEQ: 59590 | POS:111 | [R01_COMBO   ] | [attack  |attack  |attack  ]
    T-10 | SEQ: 59591 | POS:112 | [R01_COMBO   ] | [attack  |spins   |goldSack]
    T-09 | SEQ: 59592 | POS:113 | [R01_COMBO   ] | [attack  |shield  |goldSack]
    T-08 | SEQ: 59593 | POS:114 | [R01_COMBO   ] | [shield  |shield  |shield  ]
    T-07 | SEQ: 59594 | POS:115 | [R01_COMBO   ] | [accumula|accumula|coin    ]
    T-06 | SEQ: 59595 | POS:116 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T-05 | SEQ: 59596 | POS:117 | [R01_COMBO   ] | [attack  |attack  |coin    ]
    T-04 | SEQ: 59597 | POS:118 | [R01_COMBO   ] | [accumula|accumula|coin    ]
    T-03 | SEQ: 59598 | POS:119 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T-02 | SEQ: 59599 | POS:120 | [R01_COMBO   ] | [goldSack|goldSack|goldSack]
    T-01 | SEQ: 59600 | POS:121 | [R01_COMBO   ] | [coin    |coin    |steal   ]
    T+00 | SEQ: 59601 | POS:122 | [R01_COMBO   ] | [coin    |coin    |steal   ] <--- !!! SNIPER-TRIGGER !!!
    T+01 | SEQ: 59602 | POS:123 | [R01_COMBO   ] | [attack  |coin    |steal   ]
    T+02 | SEQ: 59603 | POS:124 | [R01_COMBO   ] | [steal   |spins   |goldSack]
    T+03 | SEQ: 59604 | POS:125 | [R01_COMBO   ] | [attack  |coin    |steal   ]
    T+04 | SEQ: 59605 | POS:126 | [R01_COMBO   ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+05 | SEQ: 59606 | POS:127 | [R01_COMBO   ] | [attack  |spins   |goldSack]
    T+06 | SEQ: 59607 | POS:128 | [R01_COMBO   ] | [attack  |spins   |goldSack] <--- *SUB-DUP*
    T+07 | SEQ: 59608 | POS:129 | [R01_COMBO   ] | [attack  |spins   |goldSack] <--- *SUB-DUP*
    T+08 | SEQ: 59609 | POS:130 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T+09 | SEQ: 59610 | POS:131 | [R01_COMBO   ] | [coin    |steal   |steal   ]
    T+10 | SEQ: 59611 | POS:132 | [R01_COMBO   ] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+11 | SEQ: 59612 | POS:133 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T+12 | SEQ: 59613 | POS:134 | [R01_COMBO   ] | [accumula|accumula|coin    ]
    T+13 | SEQ: 59614 | POS:135 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T+14 | SEQ: 59615 | POS:136 | [R01_COMBO   ] | [coin    |coin    |coin    ]
    T+15 | SEQ: 59616 | POS:137 | [R01_COMBO   ] | [steal   |spins   |goldSack]
    T+16 | SEQ: 59617 | POS:138 | [R01_COMBO   ] | [accumula|accumula|coin    ]
    T+17 | SEQ: 59618 | POS:139 | [R01_COMBO   ] | [goldSack|goldSack|goldSack]
    T+18 | SEQ: 59619 | POS:140 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T+19 | SEQ: 59620 | POS:141 | [R01_COMBO   ] | [accumula|goldSack|goldSack] <--- *SUB-DUP*
    T+20 | SEQ: 59621 | POS:142 | [R01_COMBO   ] | [coin    |steal   |steal   ]
    T+21 | SEQ: 59622 | POS:143 | [R01_COMBO   ] | [coin    |coin    |coin    ]
    T+22 | SEQ: 59623 | POS:144 | [V5_QUIET    ] | [shield  |goldSack|goldSack]
    T+23 | SEQ: 59624 | POS:145 | [V5_QUIET    ] | [accumula|goldSack|goldSack]
    T+24 | SEQ: 59625 | POS:146 | [R01_COMBO   ] | [accumula|goldSack|goldSack] <--- *SUB-DUP*
    T+25 | SEQ: 59626 | POS:147 | [R01_COMBO   ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+26 | SEQ: 59627 | POS:148 | [R01_COMBO   ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK] <--- *SUB-DUP*
    T+27 | SEQ: 59628 | POS:149 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T+28 | SEQ: 59629 | POS:150 | [R01_COMBO   ] | [accumula|accumula|coin    ]
    T+29 | SEQ: 59630 | POS:151 | [R01_COMBO   ] | [coin    |steal   |steal   ]
    T+30 | SEQ: 59631 | POS:152 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T+31 | SEQ: 59632 | POS:153 | [R01_COMBO   ] | [coin    |coin    |coin    ]
    T+32 | SEQ: 59633 | POS:154 | [R01_COMBO   ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+33 | SEQ: 59634 | POS:155 | [R01_COMBO   ] | [coin    |coin    |steal   ]
    T+34 | SEQ: 59635 | POS:156 | [R01_COMBO   ] | [coin    |coin    |steal   ] <--- *SUB-DUP*
    T+35 | SEQ: 59636 | POS:157 | [R01_COMBO   ] | [attack  |attack  |coin    ]
    T+36 | SEQ: 59637 | POS:158 | [R01_COMBO   ] | [attack  |attack  |coin    ] <--- *SUB-DUP*
    T+37 | SEQ: 59638 | POS:159 | [R01_COMBO   ] | [accumula|accumula|accumula] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #131 | CurLen: 140 | Prev1:  93 | Prev2: 159 | Result: MISSED (NAT DUP)
    T-22 | SEQ: 59793 | POS: 62 | [   WAITING  ] | [accumula|accumula|coin    ]
    T-21 | SEQ: 59794 | POS: 63 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-20 | SEQ: 59795 | POS: 64 | [   WAITING  ] | [steal   |spins   |goldSack]
    T-19 | SEQ: 59796 | POS: 65 | [V5_STEAL_S  ] | [coin    |spins   |spins   ]
    T-18 | SEQ: 59797 | POS: 66 | [V5_STEAL_S  ] | [attack  |shield  |goldSack]
    T-17 | SEQ: 59798 | POS: 67 | [V5_STEAL_S  ] | [steal   |spins   |goldSack]
    T-16 | SEQ: 59799 | POS: 68 | [V5_STEAL_S  ] | [accumula|goldSack|goldSack]
    T-15 | SEQ: 59800 | POS: 69 | [V5_STEAL_S  ] | [goldSack|goldSack|goldSack]
    T-14 | SEQ: 59801 | POS: 70 | [V5_STEAL_S  ] | [attack  |spins   |goldSack]
    T-13 | SEQ: 59802 | POS: 71 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-12 | SEQ: 59803 | POS: 72 | [   WAITING  ] | [steal   |steal   |steal   ]
    T-11 | SEQ: 59804 | POS: 73 | [   WAITING  ] | [coin    |coin    |coin    ]
    T-10 | SEQ: 59805 | POS: 74 | [   WAITING  ] | [attack  |shield  |goldSack]
    T-09 | SEQ: 59806 | POS: 75 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-08 | SEQ: 59807 | POS: 76 | [   WAITING  ] | [attack  |attack  |coin    ]
    T-07 | SEQ: 59808 | POS: 77 | [   WAITING  ] | [attack  |spins   |goldSack]
    T-06 | SEQ: 59809 | POS: 78 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-05 | SEQ: 59810 | POS: 79 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-04 | SEQ: 59811 | POS: 80 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-03 | SEQ: 59812 | POS: 81 | [   WAITING  ] | [accumula|accumula|coin    ]
    T-02 | SEQ: 59813 | POS: 82 | [   WAITING  ] | [steal   |spins   |goldSack]
    T-01 | SEQ: 59814 | POS: 83 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 59815 | POS: 84 | [V5_STEAL_S  ] | [accumula|goldSack|goldSack] <--- !!! SNIPER-TRIGGER !!!
    T+01 | SEQ: 59816 | POS: 85 | [V5_STEAL_S  ] | [accumula|accumula|coin    ]
    T+02 | SEQ: 59817 | POS: 86 | [V5_STEAL_S  ] | [attack  |shield  |goldSack]
    T+03 | SEQ: 59818 | POS: 87 | [V5_STEAL_S  ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+04 | SEQ: 59819 | POS: 88 | [V5_STEAL_S  ] | [attack  |spins   |goldSack]
    T+05 | SEQ: 59820 | POS: 89 | [V5_STEAL_S  ] | [attack  |spins   |goldSack] <--- *SUB-DUP*
    T+06 | SEQ: 59821 | POS: 90 | [V5_STEAL_S  ] | [coin    |coin    |steal   ]
    T+07 | SEQ: 59822 | POS: 91 | [V5_STEAL_S  ] | [attack  |spins   |goldSack]
    T+08 | SEQ: 59823 | POS: 92 | [   WAITING  ] | [coin    |steal   |steal   ]
    T+09 | SEQ: 59824 | POS: 93 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+10 | SEQ: 59825 | POS: 94 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+11 | SEQ: 59826 | POS: 95 | [   WAITING  ] | [attack  |attack  |coin    ]
    T+12 | SEQ: 59827 | POS: 96 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+13 | SEQ: 59828 | POS: 97 | [V5_STEAL_S  ] | [accumula|goldSack|goldSack] <--- *SUB-DUP*
    T+14 | SEQ: 59829 | POS: 98 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+15 | SEQ: 59830 | POS: 99 | [   WAITING  ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+16 | SEQ: 59831 | POS:100 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+17 | SEQ: 59832 | POS:101 | [   WAITING  ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+18 | SEQ: 59833 | POS:102 | [   WAITING  ] | [attack  |attack  |coin    ]
    T+19 | SEQ: 59834 | POS:103 | [   WAITING  ] | [attack  |shield  |goldSack]
    T+20 | SEQ: 59835 | POS:104 | [   WAITING  ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+21 | SEQ: 59836 | POS:105 | [   WAITING  ] | [attack  |attack  |coin    ]
    T+22 | SEQ: 59837 | POS:106 | [   WAITING  ] | [accumula|accumula|coin    ]
    T+23 | SEQ: 59838 | POS:107 | [   WAITING  ] | [attack  |shield  |goldSack]
    T+24 | SEQ: 59839 | POS:108 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+25 | SEQ: 59840 | POS:109 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+26 | SEQ: 59841 | POS:110 | [R01_COMBO   ] | [coin    |coin    |steal   ]
    T+27 | SEQ: 59842 | POS:111 | [R01_COMBO   ] | [coin    |coin    |steal   ] <--- *SUB-DUP*
    T+28 | SEQ: 59843 | POS:112 | [R01_COMBO   ] | [attack  |spins   |goldSack]
    T+29 | SEQ: 59844 | POS:113 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T+30 | SEQ: 59845 | POS:114 | [R01_COMBO   ] | [attack  |spins   |goldSack]
    T+31 | SEQ: 59846 | POS:115 | [R01_COMBO   ] | [coin    |coin    |coin    ]
    T+32 | SEQ: 59847 | POS:116 | [R01_COMBO   ] | [coin    |shield  |shield  ]
    T+33 | SEQ: 59848 | POS:117 | [R01_COMBO   ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+34 | SEQ: 59849 | POS:118 | [R01_COMBO   ] | [coin    |steal   |steal   ]
    T+35 | SEQ: 59850 | POS:119 | [R01_COMBO   ] | [coin    |coin    |steal   ]
    T+36 | SEQ: 59851 | POS:120 | [R01_COMBO   ] | [accumula|goldSack|goldSack]
    T+37 | SEQ: 59852 | POS:121 | [R01_COMBO   ] | [attack  |spins   |goldSack]
    T+38 | SEQ: 59853 | POS:122 | [R01_COMBO   ] | [coin    |coin    |coin    ]
    T+39 | SEQ: 59854 | POS:123 | [R01_COMBO   ] | [coin    |coin    |steal   ]
    T+40 | SEQ: 59855 | POS:124 | [R01_COMBO   ] | [accumula|accumula|coin    ]
    T+41 | SEQ: 59856 | POS:125 | [R01_COMBO   ] | [attack  |spins   |goldSack]
    T+42 | SEQ: 59857 | POS:126 | [R01_COMBO   ] | [goldSack|goldSack|goldSack]
    T+43 | SEQ: 59858 | POS:127 | [R01_COMBO   ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+44 | SEQ: 59859 | POS:128 | [R01_COMBO   ] | [attack  |spins   |goldSack]
    T+45 | SEQ: 59860 | POS:129 | [R01_COMBO   ] | [steal   |spins   |goldSack]
    T+46 | SEQ: 59861 | POS:130 | [V5_STEAL_M  ] | [accumula|accumula|coin    ]
    T+47 | SEQ: 59862 | POS:131 | [V5_STEAL_M  ] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+48 | SEQ: 59863 | POS:132 | [V5_STEAL_M  ] | [coin    |coin    |coin    ]
    T+49 | SEQ: 59864 | POS:133 | [V5_STEAL_M  ] | [coin    |coin    |steal   ]
    T+50 | SEQ: 59865 | POS:134 | [V5_STEAL_M  ] | [accumula|goldSack|goldSack]
    T+51 | SEQ: 59866 | POS:135 | [V5_STEAL_M  ] | [goldSack|goldSack|goldSack]
    T+52 | SEQ: 59867 | POS:136 | [V5_STEAL_M  ] | [goldSack|goldSack|goldSack] <--- *SUB-DUP*
    T+53 | SEQ: 59868 | POS:137 | [V5_STEAL_M  ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+54 | SEQ: 59869 | POS:138 | [V5_STEAL_M  ] | [accumula|goldSack|goldSack]
    T+55 | SEQ: 59870 | POS:139 | [V5_STEAL_M  ] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+56 | SEQ: 59871 | POS:140 | [V5_STEAL_M  ] | [accumula|accumula|accumula] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

####################################################################################################
 TARGET: SPINS
####################################################################################################

Gap #000 | CurLen: 104 | Prev1:   0 | Prev2:   0 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 46453 | POS:109 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-04 | SEQ: 46454 | POS:110 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-03 | SEQ: 46455 | POS:111 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-02 | SEQ: 46456 | POS:112 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-01 | SEQ: 46457 | POS:113 | [   WAITING  ] | [coin    |steal   |steal   ]
    T+00 | SEQ: 46458 | POS:114 | [   WAITING  ] | [coin    |steal   |steal   ] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 46459 | POS:115 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+02 | SEQ: 46460 | POS:116 | [   WAITING  ] | [attack  |attack  |coin    ]
    T+03 | SEQ: 46461 | POS:117 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+04 | SEQ: 46462 | POS:118 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+05 | SEQ: 46463 | POS:119 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #003 | CurLen:  12 | Prev1:  44 | Prev2:  54 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 46562 | POS:  1 | [   WAITING  ] | [coin    |shield  |shield  ]
    T-04 | SEQ: 46563 | POS:  2 | [   WAITING  ] | [accumula|accumula|accumula]
    T-03 | SEQ: 46564 | POS:  3 | [   WAITING  ] | [steal   |steal   |steal   ]
    T-02 | SEQ: 46565 | POS:  4 | [   WAITING  ] | [attack  |spins   |goldSack]
    T-01 | SEQ: 46566 | POS:  5 | [   WAITING  ] | [attack  |attack  |goldSack]
    T+00 | SEQ: 46567 | POS:  6 | [   WAITING  ] | [attack  |attack  |goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 46568 | POS:  7 | [   WAITING  ] | [coin    |coin    |steal   ]
    T+02 | SEQ: 46569 | POS:  8 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+03 | SEQ: 46570 | POS:  9 | [   WAITING  ] | [coin    |coin    |steal   ]
    T+04 | SEQ: 46571 | POS: 10 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+05 | SEQ: 46572 | POS: 11 | [   WAITING  ] | [shield  |goldSack|goldSack]
    T+06 | SEQ: 46573 | POS: 12 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #004 | CurLen:  97 | Prev1:  12 | Prev2:  44 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 46659 | POS: 86 | [   WAITING  ] | [attack  |coin    |shield  ]
    T-04 | SEQ: 46660 | POS: 87 | [   WAITING  ] | [steal   |spins   |goldSack]
    T-03 | SEQ: 46661 | POS: 88 | [   WAITING  ] | [attack  |attack  |attack  ]
    T-02 | SEQ: 46662 | POS: 89 | [   WAITING  ] | [coin    |spins   |spins   ]
    T-01 | SEQ: 46663 | POS: 90 | [   WAITING  ] | [attack  |coin    |coin    ]
    T+00 | SEQ: 46664 | POS: 91 | [   WAITING  ] | [attack  |coin    |coin    ] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 46665 | POS: 92 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+02 | SEQ: 46666 | POS: 93 | [   WAITING  ] | [shield  |shield  |shield  ]
    T+03 | SEQ: 46667 | POS: 94 | [   WAITING  ] | [attack  |coin    |shield  ]
    T+04 | SEQ: 46668 | POS: 95 | [   WAITING  ] | [steal   |steal   |steal   ]
    T+05 | SEQ: 46669 | POS: 96 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T+06 | SEQ: 46670 | POS: 97 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #005 | CurLen:  44 | Prev1:  97 | Prev2:  12 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 46706 | POS: 36 | [   WAITING  ] | [attack  |attack  |attack  ]
    T-04 | SEQ: 46707 | POS: 37 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-03 | SEQ: 46708 | POS: 38 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-02 | SEQ: 46709 | POS: 39 | [   WAITING  ] | [accumula|accumula|coin    ]
    T-01 | SEQ: 46710 | POS: 40 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T+00 | SEQ: 46711 | POS: 41 | [   WAITING  ] | [goldSack|goldSack|goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 46712 | POS: 42 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+02 | SEQ: 46713 | POS: 43 | [   WAITING  ] | [attack  |attack  |goldSack]
    T+03 | SEQ: 46714 | POS: 44 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #007 | CurLen: 132 | Prev1:  70 | Prev2:  44 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 46908 | POS:124 | [   WAITING  ] | [shield  |shield  |shield  ]
    T-04 | SEQ: 46909 | POS:125 | [   WAITING  ] | [attack  |steal   |goldSack]
    T-03 | SEQ: 46910 | POS:126 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-02 | SEQ: 46911 | POS:127 | [   WAITING  ] | [steal   |spins   |goldSack]
    T-01 | SEQ: 46912 | POS:128 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 46913 | POS:129 | [   WAITING  ] | [accumula|goldSack|goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 46914 | POS:130 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+02 | SEQ: 46915 | POS:131 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+03 | SEQ: 46916 | POS:132 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #009 | CurLen: 205 | Prev1:  95 | Prev2: 132 | Result: LATE HIT
    T-41 | SEQ: 47152 | POS:141 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-40 | SEQ: 47153 | POS:142 | [   WAITING  ] | [steal   |steal   |steal   ]
    T-39 | SEQ: 47154 | POS:143 | [   WAITING  ] | [coin    |shield  |shield  ]
    T-38 | SEQ: 47155 | POS:144 | [SPN_SNIPER  ] | [coin    |spins   |spins   ]
    T-37 | SEQ: 47156 | POS:145 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-36 | SEQ: 47157 | POS:146 | [SPN_SNIPER  ] | [steal   |spins   |goldSack]
    T-35 | SEQ: 47158 | POS:147 | [SPN_SNIPER  ] | [coin    |coin    |steal   ]
    T-34 | SEQ: 47159 | POS:148 | [SPN_SNIPER  ] | [attack  |attack  |attack  ]
    T-33 | SEQ: 47160 | POS:149 | [   WAITING  ] | [attack  |coin    |shield  ]
    T-32 | SEQ: 47161 | POS:150 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-31 | SEQ: 47162 | POS:151 | [SPN_SNIPER  ] | [coin    |coin    |spins   ]
    T-30 | SEQ: 47163 | POS:152 | [SPN_SNIPER  ] | [accumula|goldSack|goldSack]
    T-29 | SEQ: 47164 | POS:153 | [SPN_PITY    ] | [attack  |attack  |attack  ]
    T-28 | SEQ: 47165 | POS:154 | [SPN_PITY    ] | [steal   |steal   |steal   ]
    T-27 | SEQ: 47166 | POS:155 | [SPN_SNIPER  ] | [attack  |spins   |goldSack]
    T-26 | SEQ: 47167 | POS:156 | [SPN_SNIPER  ] | [attack  |attack  |coin    ]
    T-25 | SEQ: 47168 | POS:157 | [SPN_PITY    ] | [coin    |coin    |coin    ]
    T-24 | SEQ: 47169 | POS:158 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-23 | SEQ: 47170 | POS:159 | [SPN_PITY    ] | [attack  |attack  |coin    ]
    T-22 | SEQ: 47171 | POS:160 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-21 | SEQ: 47172 | POS:161 | [SPN_PITY    ] | [attack  |attack  |attack  ]
    T-20 | SEQ: 47173 | POS:162 | [SPN_PITY    ] | [steal   |steal   |steal   ]
    T-19 | SEQ: 47174 | POS:163 | [SPN_PITY    ] | [attack  |coin    |coin    ]
    T-18 | SEQ: 47175 | POS:164 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-17 | SEQ: 47176 | POS:165 | [SPN_PITY    ] | [attack  |coin    |coin    ]
    T-16 | SEQ: 47177 | POS:166 | [SPN_PITY    ] | [goldSack|goldSack|goldSack]
    T-15 | SEQ: 47178 | POS:167 | [SPN_PITY    ] | [attack  |steal   |goldSack]
    T-14 | SEQ: 47179 | POS:168 | [SPN_PITY    ] | [attack  |attack  |coin    ]
    T-13 | SEQ: 47180 | POS:169 | [SPN_PITY    ] | [goldSack|goldSack|goldSack]
    T-12 | SEQ: 47181 | POS:170 | [SPN_PITY    ] | [steal   |spins   |goldSack]
    T-11 | SEQ: 47182 | POS:171 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-10 | SEQ: 47183 | POS:172 | [SPN_PITY    ] | [attack  |attack  |attack  ]
    T-09 | SEQ: 47184 | POS:173 | [SPN_PITY    ] | [goldSack|goldSack|goldSack]
    T-08 | SEQ: 47185 | POS:174 | [SPN_PITY    ] | [coin    |coin    |coin    ]
    T-07 | SEQ: 47186 | POS:175 | [SPN_PITY    ] | [shield  |shield  |shield  ]
    T-06 | SEQ: 47187 | POS:176 | [SPN_PITY    ] | [steal   |spins   |goldSack]
    T-05 | SEQ: 47188 | POS:177 | [SPN_PITY    ] | [attack  |steal   |goldSack]
    T-04 | SEQ: 47189 | POS:178 | [SPN_PITY    ] | [steal   |spins   |goldSack]
    T-03 | SEQ: 47190 | POS:179 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-02 | SEQ: 47191 | POS:180 | [SPN_PITY    ] | [attack  |steal   |goldSack]
    T-01 | SEQ: 47192 | POS:181 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 47193 | POS:182 | [SPN_PITY    ] | [accumula|goldSack|goldSack] <--- !!! SNIPER-TRIGGER !!!
    T+01 | SEQ: 47194 | POS:183 | [SPN_PITY    ] | [steal   |steal   |goldSack]
    T+02 | SEQ: 47195 | POS:184 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T+03 | SEQ: 47196 | POS:185 | [SPN_PITY    ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+04 | SEQ: 47197 | POS:186 | [SPN_PITY    ] | [coin    |coin    |coin    ]
    T+05 | SEQ: 47198 | POS:187 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T+06 | SEQ: 47199 | POS:188 | [SPN_PITY    ] | [attack  |steal   |goldSack]
    T+07 | SEQ: 47200 | POS:189 | [SPN_PITY    ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+08 | SEQ: 47201 | POS:190 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
